id,title,author,text,label
,Sharad Pawar angry at MLAs for not using his referral code while booking Hotel Grand Hyatt,,"Mumbai. The Maharashtra political crisis refuses to end soon. As per the latest reports, the NCP-Shiv Sena-Congress MLAs are staying at the Hotel Grand Hyatt. This arrangement is done to keep the MLAs away from Amit Shah and Ajit Pawar. But Sharad Pawar was an angry man when he heard about the hotel stay. Though he was fine with the purpose of the stay, the booking procedure was something he was angry at. He has always been a businessman and he had trained his MLAs to use his referral code while booking hotels so that he gets some loyalty points but his MLAs did not listen to him and booked stay without using the code. Sharad Pawar has asked for a written apology from all the MLAs and talks of the alliance will go ahead only after Pawar saab gets the apology from his MLAs.",0
,How Ayodhya changed India's politics,,"India News: Opening up the locked gates of Babri Masjid for Hindus to worship in 1986, became the key to the rise of India's Right",1
,"As India takes direct control of Ladakh, locals wary of outsiders",,Kargil's Muslims resent scrapping of Kashmir's autonomy while Buddhists welcome move but seek protection for locals.,1
,‘Govt should not mistake us Nagas for Kashmir’,,"With talks getting extension, immediate fear of violence has passed. But as confusion over Naga demands persists, and voices emerge of their ‘impracticality’,  Art 370 abrogation is making Northeast uneasy.",1
,"West Indies tour cancelled and players asked to join army in Kashmir, just like Dhoni",,"We are only weeks away from the disappointment of the World Cup exit at the hands of New Zealand in the semi-finals but time, tide and cricket wait for none. The new cycle of the sport was about to get underway for India as they were scheduled to take on West Indies in first of the three-match T20I series on Saturday. But all that has changed as Indian players have been called back by the govt. to join the army just like MSD and be a part of #OperationKashmir.
The fitness standards of the Indian players was very high under Kohli’s leadership and the players look fit enough to serve in the army. At a time when the government is looking to send additional troops to Kashmir, it makes sense that they take help of a fit bunch of cricketers too. Ravi Shastri’s inclusion in the team to join army is not clear though as the army doesn’t want someone who is there just to drink and waste time. But Rohit and Kohli have finally broken their much talked about rift and are ready to serve the Indian army. We will bring you stories from Kashmir as and when the Indian team joins army in the coming days.",0
,"Democrats, don't hand impeachment to Mitch McConnell",,"House Democrats are about to make a big mistake. There are indications from leading House Democrats that they intend to wrap up their impeachment inquiry soon, drafting as many as four articles of impeachment against President Trump.This is folly. Instead of …",1
,Politics this week,,,1
,Train services fully restored in Valley,,Train services were suspended in the Valley on August 5 when the Centre decided to revoke Jammu and Kashmir’s special status under Article 370.,1
,Landmark 250th session of Rajya Sabha begins tomorrow,,"Rajya Sabha Chairman Shri M.Venkaiah Naidu has said that the Upper House, since it’s inception in 1952 has come a long way contributing to the socio-economic transformation of the country but still has ‘miles to go’ towards proper functioning.",1
,Indian Muslims anxious as court prepares to rule on destroyed mosque,,"In the Indian town of Ayodhya, minority Muslims are feeling under siege as they await a Supreme Court ruling on a centuries-old religious dispute that has cast a shadow over their relations with the majority Hindu community. After a tangle of legal cases, the…",1
,'Putin’s Cook' Is Behind Russia’s Facebook Meddling in Africa Too,,"According to Facebook, Prigozhin was behind a network of 200 fake and compromised accounts that reached almost 1 million people in eight African countries.",1
,Citi's Sept 2020 target for Sensex sees no upside from here,,"I do not think that from a 3-5-year perspective, interest in India is lower than what it used to be.",1
,J&K: Five migrant labourers shot dead by militants in Kulgam,,The attack comes on a day a delegation of 23 European Union MPs arrived in Srinagar to assess the situation in the state after the Centre scrapped its special status under Article 370 on August 5.,1
,"Panicked After Tyre Burst, Pakistan Government Orders A Blanket Ban On Loud Sound Producing Sources",,"The Pulwama attack and the following Balakot air strike by India have brought India and Pakistan on the brink of war. Every day there’s cross border firing taking the lives of many on both sides. However, Pakistan did not expect India’s retaliation and that’s the reason Pakistan it is in under a panic mode. A tyre bust in the capital city of Islamabad further aggravated the already worse situation. Every loud sound in Pakistan is triggering fear in the minds of the populace and people are running to hide under their bed for safety, seeing which Pakistan’s government announced a blanket ban on all the items that produce a loud sound. Pakistani awam is likely to go against the government’s order since banning loud sound would also mean banning of loudspeakers at Mosques. Whether it’s surgical strike after the Uri attack or Air Strikes after Pulwama attack, India always selects early mornings for their attack, just a few hours before Pakistani awam offer the first prayer of the day. This decision will tremendously hurt religious sentiments. Sonu Nigam has come out to appreciate Pakistan government’s move and has requested the Indian government to follow the suit.",0
,Case against two for communally divisive posts,,They were in connection with the SC verdict on the Ayodhya temple case,1
,No more pro-India voices in the Valley,,Those in Kashmir who once took on the separatists in their midst now stand betrayed and silenced,1
,Nirmala Sitharaman runs out of options to ruin the economy further; takes advice from Raghuram Rajan,,"India’s economy is in doldrums and Finance Minister is majorly dependent on the private sector to boost the economy and create jobs. But that’s not happening anytime soon. Modi government’s first tenure imposed several measures to ensure the economy grows faster by coming down hard on the NPAs. But the backlog which the government had due to various scams under the UPA rule made it a tough task. Demonetization and GST made sure that economy will take some more time to recover. Finance Minister Nirmala Sitharaman dismissed the concerns related to the economy slowing down and took advice from various industrialists and economic advisors. All this while, Finance minister Nirmala was seen taking various measures but none was astute enough to bring the economy to the level where UPA had brought it down and after running out of the options to further ruin the economy, the minister decided to take help from Raghuram Rajan, the poster boy of economic crisis in India. A self-acclaimed ‘best governor’, it was under his term as governor when big businessmen looted the Indian banks. Giving hint about her next step to improve the economy Nirmala Sitharaman quoted Raghuram Rajan and said “I do what I do”, the baffled media persons left the conference.",0
